Date,.VIX,Federal Funds,.SPVXSPID,EUR=,.MRILT
2019-05-01,,,39.1522,1.1194,0.337
2019-05-02,15.77,2.4,38.9754,1.1176,0.36
2019-05-03,14.52,2.4,37.0201,1.12,0.26
2019-05-04,13.46,2.41,,,
2019-05-06,17.06,2.38,39.5005,1.1197,0.32
2019-05-07,13.0,2.42,44.0436,1.119,0.425
2019-05-08,19.96,2.13,44.642,1.1191,0.435
2019-05-09,16.92,2.13,44.3787,1.122,0.502
2019-05-10,,,41.1159,1.1233,0.443
2019-05-11,12.85,1.56,,,
2019-05-12,14.46,1.55,,,
2019-05-13,18.62,2.38,47.3364,1.1223,0.495
2019-05-14,19.4,2.38,44.7977,1.1203,0.515
2019-05-15,17.57,2.4,42.8058,1.12,0.49
2019-05-16,16.69,2.39,41.0738,1.1172,0.472
2019-05-17,15.89,2.39,41.6599,1.1156,0.475
2019-05-20,15.88,2.39,42.0495,1.117,0.474
2019-05-21,15.86,2.39,39.82,1.1158,0.44
2019-05-22,15.06,2.38,39.6976,1.1152,0.464
2019-05-23,15.93,2.38,42.3384,1.118,0.56
2019-05-24,16.34,2.38,40.9518,1.1202,0.568
2019-05-28,16.55,2.39,42.4383,1.116,0.584
2019-05-29,18.55,2.39,43.3599,1.1129,0.599
2019-05-30,17.47,2.39,42.6052,1.113,0.573
2019-05-31,19.05,2.4,44.2725,1.1167,0.617
2019-06-02,15.44,2.4,,,
2019-06-03,14.91,2.4,44.3811,1.124,0.63
2019-06-04,,,42.2426,1.1251,0.569
2019-06-05,12.89,2.4,41.076,1.1219,0.533
2019-06-06,16.25,2.37,40.6498,1.1274,0.528
2019-06-07,,,41.0434,1.1331,0.55
2019-06-08,22.29,2.13,,,
2019-06-09,15.92,2.12,,,
2019-06-10,,,40.4286,1.1312,0.474
2019-06-11,13.18,1.55,40.669,1.1329,0.506
2019-06-12,14.37,1.55,40.3975,1.1287,0.507
2019-06-13,16.16,2.37,40.2967,1.1275,0.519
2019-06-14,16.0,2.36,39.6623,1.1207,0.51
2019-06-17,15.65,2.38,39.2178,1.1217,0.523
2019-06-18,14.89,2.37,39.1928,1.1191,0.42
2019-06-19,15.05,2.37,37.4247,1.1224,0.423
2019-06-20,14.04,2.37,38.0004,1.1291,0.394
2019-06-21,14.74,2.38,38.9393,1.1366,0.417
2019-06-24,15.46,2.38,38.3906,1.1396,0.443
2019-06-25,15.43,2.38,39.3011,1.1365,0.474
2019-06-26,16.1,2.38,39.0125,1.1368,0.463
2019-06-27,15.66,2.38,38.0754,1.1368,0.432
2019-06-28,15.7,2.4,36.9273,1.1368,0.458
2019-07-01,22.11,2.4,35.6857,1.1285,0.383
2019-07-02,15.66,2.4,34.2371,1.1283,0.281
2019-07-03,16.33,2.4,33.9596,1.1277,0.261
2019-07-05,15.9,2.4,34.4456,1.1224,0.266
2019-07-06,15.65,2.37,,,
2019-07-08,20.7,2.12,35.4071,1.1214,0.318
2019-07-09,,,35.4488,1.1206,0.322
2019-07-10,18.27,1.82,34.1454,1.1249,0.33
2019-07-11,12.59,1.55,33.6917,1.1252,0.31
2019-07-12,,,33.1412,1.1269,0.34
2019-07-15,12.58,2.4,33.0831,1.1257,0.331
2019-07-16,12.61,2.41,33.2791,1.1209,0.305
2019-07-17,12.62,2.41,34.1477,1.1223,0.406
2019-07-18,14.45,2.41,33.2983,1.1275,0.463
2019-07-19,13.31,2.41,34.4523,1.122,0.435
2019-07-22,14.55,2.4,33.0334,1.1208,0.401
2019-07-23,13.42,2.4,32.2251,1.1151,0.358
2019-07-24,12.8,2.4,31.4112,1.1139,0.295
2019-07-25,12.24,2.4,32.0512,1.1145,0.287
2019-07-26,12.58,2.4,31.4137,1.1125,0.25
2019-07-29,12.15,2.4,31.6254,1.1144,0.277
2019-07-30,12.87,2.39,32.8147,1.1153,0.373
2019-07-31,13.83,2.4,34.706,1.1074,0.398
2019-08-01,20.66,2.4,36.9026,1.1083,0.468
2019-08-02,16.81,2.4,36.802,1.1107,0.486
2019-08-03,17.38,2.4,,,
2019-08-04,13.55,2.41,,,
2019-08-05,18.95,2.39,43.7483,1.1202,0.701
2019-08-06,,,41.0068,1.1198,0.587
2019-08-07,13.73,2.41,40.3768,1.1197,0.597
2019-08-08,19.36,2.12,37.7165,1.1178,0.527
2019-08-09,,,38.9343,1.1198,0.559
2019-08-10,17.61,1.82,,,
2019-08-11,12.98,1.55,,,
2019-08-12,,,42.4022,1.1212,0.784
2019-08-13,21.28,2.12,38.6681,1.1169,0.67
2019-08-14,17.81,2.12,43.3322,1.1138,0.825
2019-08-15,21.58,2.13,43.3364,1.1106,0.824
2019-08-16,20.48,2.13,40.5962,1.1089,0.775
2019-08-19,17.93,2.13,37.8464,1.1076,0.729
2019-08-20,16.78,2.13,38.6862,1.1099,0.736
2019-08-21,17.01,2.12,36.3829,1.1083,0.62
2019-08-22,16.12,2.12,37.4058,1.1078,0.599
2019-08-23,16.15,2.12,41.0198,1.1144,0.727
2019-08-26,20.34,2.12,40.5637,1.11,0.676
2019-08-27,20.18,2.12,42.0034,1.109,0.656
2019-08-28,20.55,2.12,40.6019,1.1077,0.633
2019-08-29,19.02,2.12,38.9213,1.1055,0.607
2019-08-30,17.94,2.13,39.4971,1.0989,0.615
2019-09-01,20.13,2.4,,,
2019-09-03,,,40.6476,1.0972,0.664
2019-09-04,13.46,2.41,38.2206,1.1033,0.568
2019-09-05,21.4,2.38,36.9408,1.1033,0.482
2019-09-06,,,35.6865,1.1027,0.488
2019-09-07,14.47,2.41,,,
2019-09-08,18.14,2.12,,,
2019-09-09,15.26,2.13,35.5452,1.1046,0.478
2019-09-10,19.94,1.82,35.4153,1.1043,0.483
2019-09-11,,,34.6177,1.1009,0.446
2019-09-12,14.25,1.55,33.8133,1.1061,0.381
2019-09-13,14.16,2.14,33.3977,1.1073,0.406
2019-09-16,14.89,2.25,34.1485,1.1,0.412
2019-09-17,14.92,2.3,33.7605,1.1071,0.467
2019-09-18,14.61,2.25,32.3764,1.1029,0.462
2019-09-19,14.66,1.9,32.0957,1.104,0.477
2019-09-20,13.94,1.9,34.0183,1.1017,0.5
2019-09-23,15.35,1.9,33.0846,1.0991,0.495
2019-09-24,14.77,1.9,35.1299,1.1018,0.557
2019-09-25,17.05,1.9,34.0366,1.0941,0.541
2019-09-26,16.23,1.85,34.4241,1.0921,0.581
2019-09-27,15.77,1.83,35.4813,1.0938,0.596
2019-09-30,17.23,1.9,33.8637,1.0898,0.6
2019-10-01,20.8,2.4,36.3014,1.093,0.599
2019-10-02,,,38.5523,1.0958,0.665
2019-10-03,,,36.7616,1.0964,0.677
2019-10-04,14.09,2.41,34.9249,1.0976,0.6
2019-10-05,18.79,2.38,,,
2019-10-06,16.3,2.37,,,
2019-10-07,14.38,2.41,35.2826,1.097,0.585
2019-10-08,,,38.0809,1.0954,0.651
2019-10-09,15.53,2.13,36.3672,1.0969,0.592
2019-10-10,19.28,1.82,35.3219,1.1004,0.526
2019-10-11,,,33.6027,1.104,0.449
2019-10-12,15.8,1.55,,,
2019-10-14,,,32.0873,1.1028,0.418
2019-10-15,13.94,1.9,31.2051,1.1031,0.399
2019-10-16,13.94,1.9,30.9277,1.107,0.397
2019-10-17,13.79,1.85,30.6582,1.1122,0.376
2019-10-18,14.2,1.85,30.8424,1.1169,0.37
2019-10-21,14.24,1.85,29.8055,1.1148,0.354
2019-10-22,13.99,1.85,30.5241,1.1124,0.377
2019-10-23,14.83,1.85,29.9939,1.1129,0.358
2019-10-24,13.98,1.85,29.7642,1.1104,0.334
2019-10-25,13.53,1.83,28.8008,1.1078,0.291
2019-10-28,13.01,1.83,29.1051,1.1098,0.309
2019-10-29,13.16,1.82,28.9318,1.111,0.321
2019-10-30,13.23,1.82,27.9971,1.1148,0.337
2019-10-31,12.21,1.58,28.4949,1.115,0.36
2019-11-01,20.02,2.4,27.3744,1.1165,0.334
2019-11-02,16.17,2.4,,,
2019-11-03,16.28,2.4,,,
2019-11-04,13.37,2.41,27.5486,1.1126,0.333
2019-11-05,,,28.1291,1.1074,0.322
2019-11-06,15.84,2.37,27.6883,1.1065,0.313
2019-11-07,13.01,2.4,27.4249,1.1049,0.303
2019-11-08,,,27.0506,1.1016,0.289
2019-11-09,15.33,2.13,,,
2019-11-10,17.35,1.82,,,
2019-11-11,,,26.7023,1.1032,0.301
2019-11-12,15.57,1.55,26.6191,1.1007,0.301
2019-11-13,12.91,1.55,26.6536,1.1006,0.325
2019-11-14,13.16,1.55,26.2966,1.1021,0.34
2019-11-15,12.95,1.55,25.3914,1.105,0.306
2019-11-18,12.39,1.55,25.1945,1.107,0.315
2019-11-19,12.33,1.55,25.5454,1.1078,0.333
2019-11-20,13.42,1.55,25.4615,1.1072,0.349
2019-11-21,13.35,1.55,25.7162,1.1057,0.364
2019-11-22,12.82,1.55,24.8476,1.1022,0.322
2019-11-25,12.51,1.55,23.7464,1.1013,0.297
2019-11-26,11.88,1.55,23.4367,1.1018,0.289
2019-11-27,11.55,1.55,23.3983,1.0998,0.281
2019-11-29,12.5,1.56,23.8553,1.1015,0.296
2019-12-02,15.23,2.4,25.375,1.1077,0.374
2019-12-03,13.97,2.4,26.6267,1.1081,0.392
2019-12-04,12.96,2.41,25.4301,1.1076,0.379
2019-12-05,,,25.0416,1.1102,0.371
2019-12-06,16.26,2.37,24.2856,1.1057,0.348
2019-12-07,12.76,2.38,,,
2019-12-08,17.87,2.12,,,
2019-12-09,14.69,2.13,25.7061,1.1062,0.392
2019-12-10,,,25.2714,1.1092,0.372
2019-12-11,12.64,1.55,24.7298,1.1128,0.348
2019-12-12,14.94,1.55,23.5766,1.1128,0.343
2019-12-13,13.18,1.55,22.3686,1.1119,0.277
2019-12-16,12.47,1.56,21.8432,1.1142,0.27
2019-12-17,12.23,1.55,21.9332,1.1149,0.285
2019-12-18,12.24,1.55,21.8595,1.1111,0.274
2019-12-19,12.55,1.55,21.5694,1.112,0.27
2019-12-20,12.55,1.55,21.7883,1.1078,0.268
2019-12-23,12.81,1.55,21.818,1.1086,0.276
2019-12-24,12.65,1.55,21.4963,1.1087,0.282
2019-12-26,12.74,1.55,21.5289,1.1096,0.291
2019-12-27,12.61,1.55,22.3269,1.1175,0.323
2019-12-30,13.74,1.55,22.8721,1.1197,0.369
2019-12-31,14.84,1.55,21.6782,1.121,0.337
2020-01-02,,,20.9349,1.117,0.289
2020-01-03,,,22.0382,1.1158,0.368
2020-01-06,,,21.8994,1.1193,0.367
2020-01-07,,,21.6609,1.1151,0.359
2020-01-08,,,21.0552,1.1103,0.284
2020-01-09,,,20.4778,1.1105,0.239
2020-01-10,,,20.41,1.112,0.24
2020-01-13,12.84,1.54,19.9197,1.1133,0.226
2020-01-14,12.72,1.54,19.7341,1.1127,0.235
2020-01-15,12.79,1.54,19.6434,1.1149,0.23
2020-01-16,12.2,1.54,19.295,1.1135,0.228
2020-01-17,12.21,1.55,19.2891,1.1088,0.211
2020-01-21,13.23,1.55,19.4992,1.1082,0.262
2020-01-22,12.45,1.55,19.6285,1.1091,0.271
2020-01-23,13.26,1.55,19.4417,1.1052,0.286
2020-01-24,12.75,1.55,20.6687,1.1023,0.351
2020-01-27,17.42,1.55,22.7893,1.1016,0.439
2020-01-28,16.94,1.55,21.5342,1.102,0.412
2020-01-29,15.68,1.55,21.5173,1.1009,0.422
2020-01-30,17.82,1.6,20.8462,1.103,0.403
2020-01-31,16.25,1.59,23.2093,1.1093,0.48
2020-02-01,13.46,1.55,,,
2020-02-03,34.86,1.59,22.8601,1.1058,0.449
2020-02-04,,,21.3251,1.1042,0.397
2020-02-05,,,20.5644,1.0997,0.35
2020-02-06,,,20.3711,1.098,0.318
2020-02-07,,,20.7877,1.0943,0.38
2020-02-10,,,20.4052,1.0909,0.348
2020-02-11,,,20.3579,1.0914,0.313
2020-02-12,,,19.4392,1.0871,0.244
2020-02-13,14.43,1.58,19.7793,1.084,0.27
2020-02-14,14.12,1.58,19.5542,1.083,0.257
2020-02-18,14.98,1.59,20.0664,1.0791,0.297
2020-02-19,14.66,1.59,19.4958,1.0804,0.279
2020-02-20,14.54,1.59,20.368,1.0783,0.343
2020-02-21,17.33,1.58,21.3959,1.0843,0.392
2020-02-24,22.25,1.58,25.1561,1.0852,0.505
2020-02-25,22.19,1.58,27.7051,1.0879,0.559
2020-02-26,26.63,1.58,27.8317,1.0879,0.575
2020-02-27,28.95,1.58,32.3137,1.0998,0.669
2020-02-28,42.02,1.58,32.1318,1.1025,0.772
2020-03-01,15.01,1.55,,,
2020-03-02,18.64,1.59,32.2475,1.1132,0.68
2020-03-03,33.64,1.59,35.5889,1.1171,0.829
2020-03-04,,,33.8647,1.1134,0.759
2020-03-05,,,38.5713,1.1239,0.84
2020-03-06,,,42.8416,1.1285,0.88
2020-03-09,,,51.9396,1.1447,0.978
2020-03-10,,,49.5488,1.1279,0.933
2020-03-11,,,54.9478,1.1267,0.961
2020-03-12,,,66.1619,1.1183,0.99
2020-03-13,71.31,1.1,62.8778,1.1105,0.988
2020-03-16,57.83,0.25,84.8102,1.1181,0.99
2020-03-17,82.69,0.25,87.6048,1.0996,0.99
2020-03-18,69.37,0.25,100.5119,1.0913,0.992
2020-03-19,80.62,0.2,94.7542,1.069,0.99
2020-03-20,67.86,0.15,88.2187,1.0694,0.988
2020-03-23,74.08,0.15,70.862,1.0721,0.991
2020-03-24,58.76,0.12,67.891,1.0787,0.985
2020-03-25,61.44,0.1,72.8671,1.088,0.977
2020-03-26,,,65.1061,1.1028,0.972
2020-03-27,,,75.0778,1.114,0.977
2020-03-30,,,70.5753,1.1046,0.972
2020-03-31,,,66.8626,1.1029,0.964
2020-04-01,,,73.1403,1.0962,0.967
2020-04-02,16.45,1.59,68.1262,1.0856,0.962
2020-04-03,34.44,1.09,65.7384,1.0808,0.964
2020-04-06,,,61.0147,1.0791,0.951
2020-04-07,,,63.963,1.0889,0.94
2020-04-08,,,61.7051,1.0856,0.929
2020-04-09,,,59.5952,1.0927,0.913
2020-04-13,,,58.3366,1.0913,0.909
2020-04-14,,,53.3206,1.0979,0.898
2020-04-15,,,59.1418,1.0907,0.91
2020-04-16,,,59.0543,1.0835,0.916
2020-04-17,,,55.9649,1.0876,0.91
2020-04-20,,,63.0234,1.0862,0.919
2020-04-21,,,67.3643,1.0856,0.926
2020-04-22,,,64.1234,1.0822,0.923
2020-04-23,,,64.3859,1.0776,0.916
2020-04-24,,,59.9044,1.082,0.914
2020-04-27,,,55.552,1.0828,0.905
2020-04-28,,,56.0757,1.0818,0.894
2020-04-29,,,52.5005,1.0873,0.882
2020-04-30,,,55.4436,1.0955,0.87
2020-05-01,,,60.5154,1.0983,0.87
2020-05-02,16.29,1.59,,,
2020-05-03,33.61,1.09,,,
2020-05-04,,,58.3284,1.0906,0.874
2020-05-05,,,56.0173,1.0838,0.853
2020-05-06,,,57.3071,1.0794,0.83
2020-05-07,,,53.665,1.0832,0.83
2020-05-08,,,50.0482,1.084,0.81
2020-05-11,,,47.3356,1.0806,0.792
2020-05-12,,,54.2934,1.0846,0.786
2020-05-13,,,57.5884,1.0816,0.798
2020-05-14,,,54.1083,1.0804,0.798
2020-05-15,,,53.7691,1.0815,0.799
2020-05-18,,,49.374,1.0912,0.773
2020-05-19,,,52.6089,1.0921,0.754
2020-05-20,,,48.8365,1.0977,0.738
2020-05-21,,,50.8666,1.0949,0.734
2020-05-22,,,49.8203,1.09,0.73
2020-05-26,,,48.6333,1.098,0.702
2020-05-27,,,47.7874,1.1003,0.675
2020-05-28,,,49.7377,1.1076,0.671
2020-05-29,,,47.5803,1.1098,0.669
2020-06-01,15.45,1.55,48.6564,1.1134,0.669
2020-06-02,15.13,1.59,46.9265,1.1169,0.641
2020-06-03,41.46,1.09,45.1598,1.1232,0.62
2020-06-04,,,44.6542,1.1336,0.612
2020-06-05,,,42.2731,1.1284,0.582
2020-06-08,,,43.4404,1.1292,0.576
2020-06-09,,,46.0384,1.134,0.609
2020-06-10,,,45.3339,1.1369,0.617
2020-06-11,,,62.9885,1.1297,0.673
2020-06-12,,,55.1428,1.1254,0.683
2020-06-15,,,53.8853,1.1322,0.655
2020-06-16,,,53.1444,1.1263,0.645
2020-06-17,,,53.1444,1.1243,0.652
2020-06-18,,,53.0752,1.1202,0.653
2020-06-19,,,55.7178,1.1175,0.654
2020-06-22,,,50.0599,1.1258,0.636
2020-06-23,,,50.5215,1.1306,0.636
2020-06-24,,,53.0997,1.125,0.641
2020-06-25,,,50.9828,1.1217,0.656
2020-06-26,,,54.6091,1.1217,0.666
2020-06-29,,,51.4178,1.124,0.657
2020-06-30,,,49.3915,1.1231,0.646
2020-07-01,13.84,1.55,47.7659,1.125,0.623
2020-07-02,15.07,1.58,46.583,1.1238,0.601
2020-07-06,,,46.8192,1.1308,0.574
2020-07-07,,,48.5626,1.127,0.58
2020-07-08,,,47.2331,1.1329,0.578
2020-07-09,,,48.4301,1.1281,0.594
2020-07-10,,,46.7318,1.1298,0.586
2020-07-13,,,51.0598,1.134,0.602
2020-07-14,,,48.209,1.1396,0.602
2020-07-15,,,46.6764,1.141,0.575
2020-07-16,,,46.4951,1.1383,0.58
2020-07-17,,,44.4033,1.1426,0.566
2020-07-20,,,42.1326,1.1444,0.533
2020-07-21,,,42.5778,1.1526,0.538
2020-07-22,,,41.6979,1.1568,0.539
2020-07-23,,,43.9949,1.1594,0.545
2020-07-24,,,43.9644,1.1654,0.565
2020-07-27,,,42.2814,1.1751,0.6
2020-07-28,,,42.2663,1.1714,0.595
2020-07-29,,,41.2702,1.179,0.586
2020-07-30,,,41.8462,1.1846,0.602
2020-07-31,,,41.4032,1.1774,0.6
2020-08-01,15.16,1.55,,,
2020-08-03,,,41.2106,1.1761,0.582
2020-08-04,,,39.9003,1.18,0.578
2020-08-05,,,39.1897,1.1861,0.566
2020-08-06,,,38.73,1.1875,0.57
2020-08-07,,,38.5412,1.1786,0.566
2020-08-10,,,37.4552,1.1736,0.553
2020-08-11,,,38.9723,1.1739,0.529
2020-08-12,,,37.0831,1.1782,0.539
2020-08-13,,,37.0331,1.1812,0.538
2020-08-14,,,37.1451,1.1841,0.534
2020-08-17,,,35.4906,1.1869,0.532
2020-08-18,,,35.0301,1.1929,0.517
2020-08-19,,,36.0614,1.1836,0.514
2020-08-20,,,35.5975,1.1859,0.53
2020-08-21,,,35.7082,1.1795,0.518
2020-08-24,,,35.5948,1.1787,0.504
2020-08-25,,,35.197,1.1833,0.508
2020-08-26,,,36.1136,1.1829,0.505
2020-08-27,,,37.3479,1.1821,0.487
2020-08-28,,,37.4544,1.1903,0.473
2020-08-31,,,38.9922,1.1936,0.493
2020-09-01,12.95,1.55,39.4781,1.191,0.494
2020-09-02,,,41.0133,1.1853,0.492
2020-09-03,41.94,1.09,46.3553,1.1849,0.541
2020-09-04,,,42.1645,1.1838,0.523
2020-09-08,,,41.0781,1.1779,0.533
2020-09-09,,,39.2144,1.1802,0.539
2020-09-10,,,38.7882,1.1813,0.511
2020-09-11,,,37.5051,1.1845,0.489
2020-09-14,,,36.8931,1.1868,0.479
2020-09-15,,,35.8029,1.1845,0.481
2020-09-16,,,35.9205,1.1814,0.472
2020-09-17,,,35.1206,1.1847,0.485
2020-09-18,,,35.4003,1.1837,0.486
2020-09-21,,,36.7296,1.1769,0.526
2020-09-22,,,36.9713,1.1706,0.52
2020-09-23,,,38.2727,1.1659,0.543
2020-09-24,,,38.1485,1.1672,0.558
2020-09-25,,,37.0613,1.163,0.522
2020-09-28,,,36.7626,1.1664,0.51
2020-09-29,,,35.6039,1.1742,0.515
2020-09-30,,,36.3926,1.1718,0.508
2020-10-01,12.42,1.54,36.3834,1.1747,0.504
2020-10-02,15.88,1.58,37.6108,1.1713,0.507
2020-10-03,49.68,1.09,,,
2020-10-05,,,36.3505,1.1781,0.475
2020-10-06,,,36.5529,1.1734,0.494
2020-10-07,,,35.657,1.176,0.466
2020-10-08,,,33.9196,1.1758,0.425
2020-10-09,,,32.3749,1.1824,0.395
2020-10-12,,,31.8305,1.1813,0.397
2020-10-13,,,31.9531,1.1744,0.433
2020-10-14,,,31.6813,1.1746,0.418
2020-10-15,,,32.4128,1.1706,0.424
2020-10-16,,,32.6024,1.1718,0.411
2020-10-19,,,33.9636,1.1766,0.423
2020-10-20,,,33.6981,1.1821,0.433
2020-10-21,,,32.8549,1.1861,0.432
2020-10-22,,,32.4106,1.1816,0.429
2020-10-23,,,32.3712,1.1859,0.415
2020-10-26,,,35.107,1.1808,0.489
2020-10-27,,,35.231,1.1795,0.476
2020-10-28,,,40.259,1.1744,0.529
2020-10-29,,,37.2552,1.1674,0.52
2020-10-30,,,38.566,1.1647,0.504
2020-11-02,14.91,1.58,,,
2020-11-03,52.24,1.09,,,
2020-11-30,,,24.9871,1.1928,0.305
2020-12-01,,,25.1987,1.207,0.291
2020-12-02,14.86,1.58,25.0638,1.2115,0.291
2020-12-03,61.46,1.1,25.2991,1.214,0.287
2020-12-04,,,24.9221,1.212,0.287
2020-12-07,,,24.9889,1.2108,0.311
2020-12-08,,,24.1191,1.2101,0.298
2020-12-09,,,25.0147,1.2081,0.288
2020-12-10,,,25.2617,1.2136,0.3
2020-12-11,,,26.2288,1.2111,0.33
2020-12-14,,,26.8083,1.2143,0.331
2020-12-15,,,25.6102,1.2151,0.313
2020-12-16,,,24.713,1.2197,0.298
2020-12-17,,,24.4376,1.2266,0.291
2020-12-18,,,24.7898,1.2255,0.286
2020-12-21,,,26.8714,1.2242,0.349
2020-12-22,,,26.3776,1.2161,0.331
2020-12-23,,,25.3047,1.2185,0.319
2020-12-24,,,24.5653,1.2186,0.256
2020-12-28,,,24.4463,1.2214,0.25
2020-12-29,,,25.363,1.2247,0.282
2020-12-30,,,24.4743,1.2295,0.281
2020-12-31,,,24.4517,1.2213,0.294
2021-01-04,,,26.512,1.2248,0.348
2021-01-05,,,25.7053,1.2294,0.3
2021-01-06,,,25.5366,1.2325,0.253
2021-01-07,,,24.0372,1.227,0.189
2021-01-08,,,23.7956,1.2218,0.194
2021-01-11,,,25.2131,1.2149,0.218
2021-01-12,,,24.3909,1.2207,0.248
2021-01-13,,,23.9969,1.2157,0.224
2021-01-14,,,24.2724,1.2156,0.217
2021-01-15,,,24.8958,1.2078,0.227
2021-01-19,,,24.1829,1.2128,0.218
2021-01-20,,,23.7515,1.2104,0.173
2021-01-21,,,23.5227,1.2162,0.162
2021-01-22,,,23.8509,1.2167,0.17
2021-01-25,,,24.8439,1.2137,0.198
2021-01-26,,,24.4029,1.216,0.228
2021-01-27,,,29.6504,1.2108,0.33
2021-01-28,,,28.7628,1.2121,0.299
2021-01-29,,,30.5388,1.2136,0.311
2021-02-01,,,28.8637,1.2059,0.279
2021-02-02,,,26.4795,1.2042,0.209
2021-02-03,,,25.1421,1.2034,0.187
2021-02-04,,,24.0386,1.1962,0.19
2021-02-05,,,23.9396,1.2042,0.162
2021-02-08,,,23.7988,1.2048,0.162
2021-02-09,,,23.8595,1.2117,0.184
2021-02-10,,,24.3002,1.2116,0.162
2021-02-11,,,23.6977,1.2128,0.145
2021-02-12,,,22.9129,1.2118,0.118
2021-02-16,,,23.1161,1.2104,0.142
2021-02-17,,,22.6515,1.2036,0.126
2021-02-18,,,22.8245,1.2088,0.16
2021-02-19,,,21.9683,1.2117,0.123
2021-02-22,,,22.8837,1.2154,0.185
2021-02-23,,,21.9418,1.2149,0.244
2021-02-24,,,21.0727,1.2164,0.196
2021-02-25,,,24.4824,1.2176,0.342
2021-02-26,,,23.244,1.2074,0.345
2021-03-01,,,21.706,1.2047,0.222
2021-03-02,,,21.8249,1.2089,0.237
2021-03-03,,,22.7646,1.2062,0.294
2021-03-04,,,23.7696,1.1966,0.289
2021-03-05,,,22.0746,1.1917,0.295
2021-03-08,,,22.4134,1.1843,0.299
2021-03-09,,,21.5152,1.1898,0.271
2021-03-10,,,21.2591,1.1925,0.253
2021-03-11,,,20.7237,1.1984,0.22
2021-03-12,,,20.341,1.1952,0.252
2021-03-15,,,19.1423,1.1928,0.25
2021-03-16,,,19.1877,1.19,0.251
2021-03-17,,,18.3543,1.1978,0.232
2021-03-18,,,19.3688,1.1915,0.269
2021-03-19,,,18.6174,1.1903,0.239
2021-03-22,,,17.3915,1.1931,0.271
2021-03-23,,,18.2194,1.1849,0.304
2021-03-24,,,18.3115,1.1812,0.308
2021-03-25,,,17.8081,1.1764,0.296
2021-03-26,,,17.0989,1.1796,0.263
2021-03-29,,,17.5054,1.1762,0.3
2021-03-30,,,16.7912,1.1714,0.301
2021-03-31,,,16.6147,1.1728,0.276
2021-04-01,,,16.1174,1.1775,0.248
2021-04-05,,,15.7032,1.1811,0.249
2021-04-06,,,15.7077,1.1875,0.262
2021-04-07,,,15.3393,1.187,0.275
2021-04-08,,,15.0752,1.1912,0.252
2021-04-09,,,15.001,1.1896,0.249
2021-04-12,,,14.8307,1.1909,0.244
2021-04-13,,,14.7187,1.1946,0.244
2021-04-14,,,15.053,1.1978,0.228
2021-04-15,,,14.5451,1.1965,0.249
2021-04-16,,,14.3145,1.1983,0.231
2021-04-19,,,14.8505,1.2033,0.236
2021-04-20,,,15.1241,1.2033,0.278
2021-04-21,,,14.3645,1.2033,0.25
2021-04-22,,,15.1948,1.2015,0.252
2021-04-23,,,14.6805,1.2099,0.248
2021-04-26,,,14.5341,1.2083,0.271
2021-04-27,,,14.1969,1.209,0.264
2021-04-28,,,14.1738,1.2123,0.272
2021-04-29,,,14.1056,1.2118,0.251
2021-04-30,,,14.6548,1.2018,0.249
2021-05-03,,,14.1713,1.2061,0.253
2021-05-04,,,14.6932,1.2013,0.269
2021-05-05,,,14.3049,1.2005,0.251
2021-05-06,,,14.1959,1.2064,0.225
2021-05-07,,,13.3739,1.2163,0.212
2021-05-10,,,14.0108,1.2129,0.265
2021-05-11,,,15.0737,1.2146,0.28
2021-05-12,,,17.6738,1.2069,0.346
2021-05-13,,,15.971,1.2078,0.276
2021-05-14,,,14.0702,1.214,0.224
2021-05-17,,,14.5695,1.2151,0.175
2021-05-18,,,14.7772,1.222,0.24
2021-05-19,,,15.4419,1.2172,0.254
2021-05-20,,,14.6153,1.2226,0.221
2021-05-21,,,14.4394,1.2179,0.225
2021-05-24,,,13.7567,1.2215,0.173
2021-05-25,,,13.7519,1.225,0.186
2021-05-26,,,13.0703,1.219,0.159
2021-05-27,,,12.3958,1.2192,0.141
2021-05-28,,,12.6733,1.2189,0.12
2021-06-01,,,12.9685,1.2211,0.109
2021-06-02,,,12.6599,1.2209,0.095
2021-06-03,,,12.8816,1.2124,0.121
2021-06-04,,,12.193,1.2165,0.097
2021-06-07,,,11.9477,1.2189,0.093
2021-06-08,,,12.0973,1.2171,0.076
2021-06-09,,,12.2959,1.2178,0.07
2021-06-10,,,11.5945,1.2169,0.073
2021-06-11,,,11.2566,1.2106,0.074
2021-06-14,,,11.3725,1.2118,0.074
2021-06-15,,,11.671,1.2124,0.085
2021-06-16,,,11.7059,1.1994,0.099
2021-06-17,,,11.6405,1.1906,0.115
2021-06-18,,,12.6991,1.186,0.18
2021-06-21,,,11.8829,1.1915,0.147
2021-06-22,,,11.282,1.1938,0.144
2021-06-23,,,11.0612,1.1925,0.134
2021-06-24,,,10.891,1.193,0.13
2021-06-25,,,10.6599,1.1933,0.098
2021-06-28,,,10.6463,1.1924,0.136
2021-06-29,,,10.8882,1.1895,0.146
2021-06-30,,,10.7637,1.1855,0.153
2021-07-01,,,10.5763,1.1848,0.153
2021-07-02,,,10.5627,1.1864,0.147
2021-07-06,,,10.8086,1.1822,0.18
2021-07-07,,,10.8515,1.1789,0.201
2021-07-08,,,11.5395,1.1842,0.26
2021-07-09,,,10.7787,1.1873,0.19
2021-07-13,,,10.8315,1.1774,0.185
2021-07-14,,,10.571,1.1835,0.174
