Date,.RUA,ACWX.O,AGG
2017-06-30,1436.8215,45.59,109.51
2017-07-03,1441.0022,45.58,109.09
2017-07-05,1441.7974,45.6,109.15
2017-07-06,1427.1606,45.3,108.94
2017-07-07,1437.1144,45.39,108.9
2017-07-10,1437.4283,45.53,108.95
2017-07-11,1437.2366,45.7,109.05
2017-07-12,1447.8052,46.21,109.38
2017-07-13,1450.3572,46.34,109.26
2017-07-14,1456.7277,46.72,109.37
2017-07-17,1456.9728,46.61,109.42
2017-07-18,1457.2418,46.69,109.67
2017-07-19,1466.0179,46.92,109.7
2017-07-20,1465.7789,47.08,109.73
2017-07-21,1464.6903,46.92,109.92
2017-07-24,1463.9877,46.91,109.82
2017-07-25,1469.2089,46.95,109.43
2017-07-26,1468.5551,47.23,109.64
2017-07-27,1465.8807,47.09,109.48
2017-07-28,1463.6388,47.12,109.7
2017-07-31,1462.3239,47.19,109.65
2017-08-01,1465.8492,47.42,109.72
2017-08-02,1464.4934,47.48,109.64
2017-08-03,1461.0987,47.41,109.86
2017-08-04,1464.4747,47.48,109.68
2017-08-07,1466.6786,47.55,109.67
2017-08-08,1462.9849,47.4,109.57
2017-08-09,1460.8573,47.23,109.67
2017-08-10,1439.1575,46.435,109.78
2017-08-11,1441.336,46.43,109.87
2017-08-14,1456.3442,46.76,109.82
2017-08-15,1454.4623,46.71,109.66
2017-08-16,1456.7558,47.08,109.86
2017-08-17,1434.0365,46.53,110.02
2017-08-18,1431.5202,46.67,109.95
2017-08-21,1432.9028,46.71,110.03
2017-08-22,1447.2072,47.03,109.93
2017-08-23,1442.846,47.04,110.18
2017-08-24,1440.7895,47.06,110.04
2017-08-25,1443.3595,47.33,110.12
2017-08-28,1444.185,47.27,110.16
2017-08-29,1445.1379,47.13,110.32
2017-08-30,1452.3889,47.08,110.3
2017-08-31,1461.8089,47.39,110.45
2017-09-01,1465.453,47.56,109.97
2017-09-05,1453.7028,47.17,110.42
2017-09-06,1457.7742,47.505,110.3
2017-09-07,1456.8274,47.87,110.57
2017-09-08,1455.2451,47.8,110.44
2017-09-11,1471.1959,48.23,110.14
2017-09-12,1476.684,48.35,109.98
2017-09-13,1477.7097,48.09,109.87
2017-09-14,1476.0957,48.21,109.93
2017-09-15,1479.2784,48.29,109.91
2017-09-18,1482.5321,48.36,109.86
2017-09-19,1483.7973,48.55,109.8
2017-09-20,1485.4925,48.5,109.71
2017-09-21,1481.2641,48.42,109.69
2017-09-22,1482.8557,48.46,109.77
2017-09-25,1480.0299,48.08,110.03
2017-09-26,1480.46,47.97,109.99
2017-09-27,1488.3729,47.95,109.67
2017-09-28,1490.3397,48.01,109.68
2017-09-29,1495.4337,48.35,109.59
2017-10-02,1502.6301,48.31,109.43
2017-10-03,1506.0063,48.62,109.52
2017-10-04,1507.4438,48.57,109.49
2017-10-05,1515.3147,48.62,109.44
2017-10-06,1513.6865,48.54,109.28
2017-10-09,1510.4946,48.5,109.43
2017-10-10,1513.9623,48.95,109.44
2017-10-11,1516.2916,49.09,109.46
2017-10-12,1513.9964,49.08,109.59
2017-10-13,1514.8902,49.35,109.86
2017-10-16,1517.1463,49.345,109.75
2017-10-17,1517.496,49.21,109.71
2017-10-18,1519.1319,49.33,109.54
2017-10-19,1519.3459,49.18,109.62
2017-10-20,1527.1937,49.13,109.3
2017-10-23,1520.3873,48.97,109.42
2017-10-24,1522.8817,49.05,109.19
2017-10-25,1515.4321,48.9,109.12
2017-10-26,1518.0239,48.81,109.0
2017-10-27,1529.8253,49.04,109.24
2017-10-30,1523.627,49.08,109.54
2017-10-31,1526.4882,49.28,109.47
2017-11-01,1527.5087,49.42,109.29
2017-11-30,1569.2223,49.49,109.08
2017-12-01,1565.8784,49.39,109.16
2017-12-04,1563.7031,49.21,109.15
2017-12-05,1556.8022,49.16,109.26
2017-12-06,1555.5121,48.915,109.37
2017-12-07,1561.3442,49.05,109.23
2017-12-08,1569.3568,49.32,109.19
2017-12-11,1573.5382,49.48,109.15
2017-12-12,1574.9179,49.46,109.1
2017-12-13,1574.823,49.7,109.41
2017-12-14,1567.2625,49.47,109.44
2017-12-15,1582.0786,49.45,109.47
2017-12-18,1591.9634,50.01,109.33
2017-12-19,1586.1649,49.31,109.01
2017-12-20,1585.4235,49.29,108.76
2017-12-21,1589.0347,49.52,108.82
2017-12-22,1588.2474,49.68,108.87
2017-12-26,1586.9982,49.67,108.96
2017-12-27,1588.1555,49.77,109.3
2017-12-28,1591.4486,49.89,109.22
2017-12-29,1582.7702,49.95,109.33
2018-01-02,1595.8687,50.5,109.17
2018-01-03,1605.1891,50.82,109.18
2018-01-04,1611.0194,51.2,109.11
2018-01-05,1621.371,51.57,109.04
2018-01-08,1624.3482,51.565,109.01
2018-01-09,1625.9172,51.56,108.71
2018-01-10,1623.9551,51.42,108.71
2018-01-11,1637.376,51.73,108.76
2018-01-12,1647.3664,52.2,108.74
2018-01-16,1639.8622,52.09,108.77
2018-01-17,1654.9937,52.47,108.65
2018-01-18,1651.538,52.43,108.41
2018-01-19,1660.6763,52.71,108.18
2018-01-22,1673.6801,52.99,108.14
2018-01-23,1677.715,53.19,108.4
2018-01-24,1675.5212,53.37,108.29
2018-01-25,1676.3261,53.23,108.57
2018-01-26,1694.2329,53.74,108.37
2018-01-29,1682.7444,53.15,108.18
2018-01-30,1664.7536,52.63,108.01
2018-01-31,1664.6833,52.68,108.1
2018-02-01,1664.3712,52.69,107.52
2018-02-02,1629.5591,51.49,107.2
2018-02-05,1564.6613,49.46,107.63
2018-02-06,1589.7797,50.69,107.32
2018-02-07,1583.1841,49.76,107.08
2018-02-08,1525.2619,48.43,106.9
2018-02-09,1546.5488,48.78,106.76
2018-02-12,1567.1622,49.47,106.79
2018-02-13,1571.5221,49.49,106.82
2018-02-14,1593.6721,50.43,106.46
2018-02-15,1612.5323,50.92,106.59
2018-02-16,1613.5538,51.0,106.8
2018-02-20,1603.9847,50.5,106.69
2018-02-21,1596.3288,50.35,106.35
2018-02-22,1597.1112,50.51,106.36
2018-02-23,1621.744,51.06,106.63
2018-02-26,1639.1724,51.49,106.71
2018-02-27,1618.0879,50.58,106.48
2018-02-28,1600.1457,50.02,106.77
2018-03-01,1581.166,49.45,106.63
2018-03-02,1591.3771,49.62,106.46
2018-03-05,1608.6088,49.82,106.4
2018-03-06,1614.5678,50.21,106.42
2018-03-07,1615.3273,50.13,106.4
2018-03-08,1621.2368,50.24,106.57
2018-03-09,1648.461,50.74,106.37
2018-03-12,1647.4149,50.82,106.43
2018-03-13,1637.1929,50.41,106.57
2018-03-14,1628.1881,50.555,106.75
2018-03-15,1625.9,50.54,106.76
2018-03-16,1629.679,50.45,106.7
2018-03-19,1607.69,49.98,106.59
2018-03-20,1609.9832,50.13,106.42
2018-03-21,1608.5709,50.27,106.41
2018-03-22,1568.7223,49.2,106.61
2018-03-23,1536.2674,48.55,106.61
2018-03-26,1576.4998,49.55,106.57
2018-03-27,1549.0164,49.07,106.88
2018-03-28,1544.7766,49.19,106.94
2018-03-29,1565.562,49.69,107.25
2018-04-02,1530.2805,49.0,106.9
2018-04-03,1549.3336,49.36,106.78
2018-04-04,1567.0923,49.49,106.82
2018-04-05,1578.019,49.83,106.67
2018-04-06,1544.2793,49.29,106.91
2018-04-09,1548.507,49.62,107.0
2018-04-10,1574.6671,50.27,106.92
2018-04-11,1567.4968,50.12,107.01
2018-04-12,1579.685,50.26,106.77
2018-04-13,1574.5857,50.15,106.8
2018-04-16,1587.5768,50.21,106.82
2018-04-17,1604.512,50.4,106.85
2018-04-18,1606.4601,50.79,106.55
2018-04-19,1597.2528,50.56,106.29
2018-04-20,1584.3773,50.23,106.0
2018-04-23,1584.0458,50.11,105.95
2018-04-24,1564.3604,49.9,105.81
2018-04-25,1566.3102,49.8,105.67
2018-04-26,1581.4731,50.11,105.85
2018-04-27,1582.6414,50.25,105.98
2018-04-30,1569.9056,49.97,106.0
2018-05-01,1574.1775,49.8,105.67
2018-05-02,1564.5716,49.685,105.67
2018-05-03,1560.6208,49.73,105.79
2018-05-04,1580.7567,49.93,105.86
2018-05-07,1587.435,49.93,105.81
2018-05-08,1588.056,49.96,105.69
2018-05-09,1602.576,50.11,105.57
2018-05-10,1616.3753,50.62,105.81
2018-05-11,1618.8617,50.68,105.86
2018-05-14,1619.4046,50.78,105.76
2018-05-15,1609.6488,50.27,105.29
2018-05-16,1617.034,50.52,105.17
2018-05-17,1616.8052,50.405,105.03
2018-05-18,1613.4753,50.15,105.3
2018-05-21,1625.3502,50.49,105.31
2018-05-22,1619.2533,50.47,105.31
2018-05-23,1624.0004,50.05,105.6
2018-05-24,1621.3714,49.88,105.89
2018-05-25,1618.0058,49.64,106.12
2018-05-29,1601.6182,48.67,106.82
2018-05-30,1622.1429,49.24,106.55
2018-05-31,1610.6695,49.04,106.46
2018-06-01,1627.396,49.4,106.08
2018-06-04,1634.9948,49.69,105.83
2018-06-05,1637.3846,49.6,105.91
2018-06-06,1651.2635,50.04,105.67
2018-06-07,1649.416,49.7,105.9
2018-06-08,1654.7432,49.73,105.75
2018-06-11,1656.4255,49.95,105.64
2018-06-12,1660.031,49.72,105.67
2018-06-13,1653.1617,49.67,105.57
2018-06-14,1657.6289,49.515,105.84
2018-06-15,1656.1793,49.23,105.88
2018-06-18,1654.3283,48.84,105.9
2018-06-19,1648.1096,47.63,106.01
2018-06-20,1652.4466,47.77,105.81
2018-06-21,1640.9349,47.35,105.84
2018-06-22,1643.3916,47.82,105.94
2018-06-25,1619.7764,47.11,105.88
2018-06-26,1624.092,47.15,106.05
2018-06-27,1608.3874,46.54,106.24
2018-06-28,1617.9622,46.85,106.23
2018-06-29,1618.9917,47.25,106.32
2018-07-02,1624.3906,46.8,105.99
2018-07-03,1618.0364,46.9,106.21
2018-07-05,1632.1687,47.22,106.31
2018-07-06,1646.2999,47.58,106.42
2018-07-09,1660.4339,48.06,106.32
2018-07-10,1664.5302,48.11,106.24
2018-07-11,1652.8642,47.27,106.28
2018-07-12,1666.2804,47.69,106.41
2018-07-13,1667.3612,47.83,106.51
2018-07-16,1664.3541,47.73,106.39
2018-07-17,1671.527,47.88,106.35
2018-07-18,1675.4569,47.89,106.32
2018-07-19,1670.7929,47.62,106.48
2018-07-20,1668.4439,48.0,106.27
2018-07-23,1670.9524,47.88,105.9
2018-07-24,1674.4808,48.26,106.05
2018-07-25,1688.599,48.74,106.06
2018-07-26,1685.5995,48.44,106.0
2018-07-27,1671.9978,48.53,106.08
2018-07-30,1661.4475,48.52,105.97
2018-07-31,1670.9612,48.6,106.06
2018-08-01,1669.4041,48.38,105.7
2018-08-02,1679.3103,48.0,105.74
2018-08-03,1685.0269,48.11,105.97
2018-08-06,1691.8527,47.91,106.04
2018-08-07,1696.8027,48.21,105.85
2018-08-08,1695.9506,48.25,105.85
2018-08-09,1694.5414,48.11,106.0
2018-08-10,1683.6866,47.17,106.23
2018-08-13,1676.3379,46.84,106.29
2018-08-14,1687.6117,46.96,106.19
2018-08-15,1673.6017,46.07,106.34
2018-08-16,1686.9313,46.47,106.4
2018-08-17,1692.6273,46.76,106.46
2018-08-20,1697.0694,47.02,106.67
2018-08-21,1702.6385,47.3,106.58
2018-08-22,1702.7608,47.56,106.67
2018-08-23,1699.5299,47.13,106.61
2018-08-24,1710.1323,47.57,106.73
2018-08-27,1722.1255,48.16,106.59
2018-08-28,1722.8358,48.06,106.39
2018-08-29,1732.1209,48.3,106.37
2018-08-30,1724.8092,47.7,106.42
2018-08-31,1726.0906,47.48,106.41
2018-09-04,1723.2349,46.9,106.06
2018-09-05,1717.5532,46.45,106.01
2018-09-06,1710.6911,46.38,106.19
2018-09-07,1706.9871,46.05,105.81
2018-09-10,1710.7061,46.15,105.91
2018-09-11,1716.3936,46.22,105.73
2018-09-12,1716.8257,46.43,105.8
2018-09-13,1724.85,46.82,105.87
2018-09-14,1726.3517,46.84,105.67
2018-09-17,1714.9783,46.79,105.67
2018-09-18,1723.9701,47.24,105.44
2018-09-19,1724.3837,47.52,105.24
2018-09-20,1737.9655,48.1,105.38
2018-09-21,1736.4258,48.15,105.46
2018-09-24,1730.1466,47.85,105.36
2018-09-25,1728.85,48.08,105.31
2018-09-26,1721.6853,48.09,105.56
2018-09-27,1725.8344,48.07,105.63
2018-09-28,1726.5227,47.69,105.52
2018-10-01,1729.195,47.84,105.24
2018-10-02,1726.4746,47.44,105.36
2018-10-03,1729.3276,47.32,104.86
2018-10-04,1713.3889,46.67,104.56
2018-10-05,1703.0403,46.39,104.33
2018-10-08,1701.1329,46.25,104.29
2018-10-09,1697.8269,46.1,104.44
2018-10-10,1642.7681,44.99,104.41
2018-10-11,1609.6977,44.43,104.72
2018-10-12,1630.5702,44.83,104.75
2018-10-15,1623.1235,44.7,104.68
2018-10-16,1659.2363,45.54,104.74
2018-10-17,1657.827,45.19,104.53
2018-10-18,1633.2811,44.33,104.46
2018-10-19,1630.0455,44.63,104.37
2018-10-22,1623.385,44.6,104.35
2018-10-23,1614.0259,44.18,104.48
2018-10-24,1562.9183,42.96,104.75
2018-10-25,1592.2143,43.54,104.66
2018-10-26,1565.9418,43.21,104.9
2018-10-29,1555.6917,42.94,104.79
2018-10-30,1580.7357,43.5,104.64
2018-10-31,1597.7103,43.89,104.59
2018-11-01,1617.475,44.69,104.34
2018-11-02,1608.4618,44.79,104.03
2018-11-05,1615.6875,44.83,104.1
2018-11-06,1625.4176,44.98,104.11
2018-11-07,1658.7005,45.61,104.2
2018-11-08,1653.8701,44.96,104.01
2018-11-09,1637.2266,44.56,104.14
2018-11-12,1604.9704,43.86,104.31
2018-11-13,1602.9025,44.07,104.35
2018-11-14,1590.6048,44.22,104.36
2018-11-15,1608.2554,44.56,104.49
2018-11-16,1611.7617,44.58,104.66
2018-11-19,1583.6085,44.15,104.65
2018-11-20,1555.4188,43.3,104.61
2018-11-21,1562.6804,43.98,104.68
2018-11-23,1554.0133,43.63,104.65
2018-11-26,1577.8352,44.22,104.63
2018-11-27,1579.8775,44.18,104.66
2018-11-28,1616.5881,44.89,104.86
2018-11-29,1613.1477,44.7,104.91
2018-11-30,1625.9927,44.52,104.88
2018-12-03,1643.9003,45.18,104.8
2018-12-04,1589.075,44.1,105.08
2018-12-06,1587.1813,43.64,105.34
2018-12-07,1550.4886,43.141,105.48
2018-12-10,1551.9453,42.78,105.55
2018-12-11,1550.8526,42.93,105.58
2018-12-12,1560.0538,43.53,105.5
2018-12-13,1556.7802,43.53,105.53
2018-12-14,1528.3642,42.95,105.56
2018-12-17,1495.6112,42.52,105.74
2018-12-18,1495.721,42.22,105.84
2018-12-19,1472.1846,41.74,105.94
2018-12-20,1448.5649,41.71,105.84
2018-12-21,1418.056,41.03,105.79
2018-12-24,1380.6028,40.69,105.86
2018-12-26,1449.165,41.65,105.66
2018-12-27,1460.4814,41.7,105.83
2018-12-28,1459.5195,41.89,106.22
2018-12-31,1472.1362,41.96,106.49
2019-01-02,1473.6612,41.81,106.57
2019-01-03,1438.7577,41.42,107.01
2019-01-04,1488.5343,42.7,106.69
2019-01-07,1501.3265,42.76,106.51
2019-01-08,1517.1414,43.04,106.43
2019-01-09,1524.6236,43.58,106.52
2019-01-10,1531.8346,43.78,106.4
2019-01-11,1531.8774,43.54,106.55
2019-01-14,1523.0054,43.32,106.4
2019-01-15,1538.7703,43.62,106.42
2019-01-16,1543.3536,43.81,106.51
2019-01-17,1555.3488,43.96,106.43
2019-01-18,1575.3649,44.39,106.35
2019-01-22,1552.6739,43.71,106.44
2019-01-23,1555.0955,43.93,106.55
2019-01-24,1558.881,44.09,106.73
2019-01-25,1573.3105,44.65,106.68
2019-01-28,1561.9513,44.34,106.62
2019-01-29,1559.7252,44.46,106.9
2019-01-30,1583.042,45.03,107.14
2019-01-31,1596.541,45.12,107.46
2019-02-01,1599.0698,45.03,106.97
2019-02-04,1610.5112,45.2,106.88
2019-02-05,1617.8013,45.6,107.11
2019-02-06,1614.2796,45.28,107.05
2019-02-07,1599.9676,44.76,107.1
2019-02-08,1601.1383,44.59,107.34
2019-02-11,1603.7044,44.47,107.23
2019-02-12,1624.2028,44.95,107.25
2019-02-13,1629.0064,44.89,107.06
2019-02-14,1625.4838,44.94,107.22
2019-02-15,1643.4467,45.41,107.3
2019-02-19,1646.1058,45.61,107.36
2019-02-20,1649.1101,45.83,107.37
2019-02-21,1643.2336,45.67,107.13
2019-02-22,1654.5379,45.95,107.4
2019-02-25,1656.444,46.15,107.37
2019-02-26,1653.7332,46.28,107.49
2019-02-27,1654.1637,46.1,107.26
2019-02-28,1649.2245,45.83,107.07
2019-03-01,1660.6073,46.07,106.63
2019-03-04,1652.7614,45.98,106.76
2019-03-05,1650.261,46.13,106.83
2019-03-06,1637.1106,45.96,106.99
2019-03-07,1624.0577,45.27,107.29
2019-03-08,1620.6956,45.19,107.43
2019-03-11,1644.8712,45.73,107.44
2019-03-12,1649.4737,45.795,107.64
2019-03-13,1660.2455,46.05,107.59
2019-03-14,1658.3599,45.96,107.43
2019-03-15,1665.8382,46.47,107.7
2019-03-18,1672.5856,46.78,107.68
2019-03-19,1671.1827,46.82,107.62
2019-03-20,1665.2497,46.84,108.06
2019-03-21,1684.1996,46.87,108.08
2019-03-22,1649.0507,45.83,108.62
2019-03-25,1648.147,45.9,108.82
2019-03-26,1660.6008,46.12,108.84
2019-03-27,1652.9579,45.96,109.07
2019-03-28,1660.033,46.0,109.08
2019-03-29,1670.71,46.27,109.07
2019-04-01,1690.1756,46.88,108.31
2019-04-02,1689.8852,46.88,108.43
2019-04-03,1694.3314,47.21,108.23
2019-04-04,1697.4349,47.25,108.31
2019-04-05,1706.2834,47.38,108.39
2019-04-08,1707.6689,47.4,108.34
2019-04-09,1696.1548,47.24,108.4
2019-04-10,1704.2704,47.37,108.61
2019-04-11,1704.4276,47.15,108.48
2019-04-12,1715.4237,47.52,108.27
2019-04-15,1713.8653,47.44,108.25
2019-04-16,1714.6637,47.63,108.06
2019-04-17,1708.7278,47.73,108.05
2019-04-18,1710.9732,47.67,108.19
2019-04-22,1711.8653,47.56,108.06
2019-04-23,1728.4306,47.665,108.25
2019-04-24,1725.5243,47.22,108.5
2019-04-25,1723.1737,47.18,108.49
2019-04-26,1732.4297,47.4,108.71
2019-04-29,1734.706,47.52,108.52
2019-04-30,1735.6045,47.57,108.59
2019-05-01,1722.2273,47.3,108.4
2019-05-02,1719.625,47.2,108.16
2019-05-03,1737.9503,47.73,108.34
2019-05-06,1731.2129,47.11,108.48
2019-05-07,1701.8262,46.29,108.61
2019-05-08,1698.7301,46.33,108.59
2019-05-09,1693.8791,45.95,108.65
2019-05-10,1699.7825,46.28,108.67
2019-05-13,1656.7591,45.1,108.85
2019-05-14,1671.4565,45.58,108.94
2019-05-15,1680.906,45.78,109.13
2019-05-16,1695.6036,45.92,109.0
2019-05-17,1683.9297,45.51,109.03
2019-05-20,1672.0942,45.34,108.88
2019-05-21,1687.5749,45.68,108.87
2019-05-22,1681.5486,45.54,109.05
2019-05-23,1659.897,45.02,109.37
2019-05-24,1663.357,45.38,109.41
2019-05-28,1649.7542,45.12,109.57
2019-05-29,1638.0613,44.95,109.6
2019-05-30,1640.6892,45.14,109.89
2019-05-31,1619.7208,44.9,110.4
2019-06-03,1616.0763,45.17,110.4
2019-06-04,1651.894,45.61,110.3
2019-06-05,1664.1187,45.55,110.24
2019-06-06,1672.8024,45.65,110.22
2019-06-07,1689.434,46.16,110.53
2019-06-10,1697.8687,46.41,110.24
2019-06-11,1696.6145,46.7,110.22
2019-06-12,1693.5212,46.3,110.36
2019-06-13,1701.4012,46.28,110.6
2019-06-14,1697.047,45.98,110.57
2019-06-17,1699.5534,45.25,110.54
2019-06-18,1716.4745,45.99,110.84
2019-06-19,1722.0658,46.32,111.22
2019-06-20,1737.3873,46.85,111.41
2019-06-21,1733.4469,46.62,111.12
2019-06-24,1728.0783,46.73,111.32
2019-06-25,1712.1095,46.33,111.34
2019-06-26,1709.9059,46.49,111.09
2019-06-27,1719.4818,46.71,111.4
2019-06-28,1730.9026,46.76,111.35
2019-07-01,1743.5025,47.095,111.18
2019-07-02,1747.0919,47.15,111.38
2019-07-03,1760.7572,47.36,111.56
2019-07-05,1758.5303,47.05,111.09
2019-07-08,1749.0538,46.74,111.03
2019-07-09,1751.9999,46.58,111.0
2019-07-10,1759.1302,46.83,111.08
2019-07-11,1761.9166,46.84,110.67
2019-07-12,1770.8029,46.88,110.79
2019-07-15,1770.4195,46.93,110.95
2019-07-16,1764.9984,46.78,110.83
2019-07-17,1753.9969,46.7,111.12
2019-07-18,1760.1603,46.94,111.3
2019-07-19,1749.493,46.84,111.17
2019-07-22,1753.6554,46.81,111.31
2019-07-23,1765.6107,47.09,111.2
2019-07-24,1776.4253,47.07,111.36
2019-07-25,1765.5743,46.66,111.19
2019-07-26,1779.4838,46.77,111.21
2019-07-29,1775.2771,46.75,111.26
2019-07-30,1773.0448,46.32,111.25
2019-07-31,1754.6548,45.95,111.3
2019-08-01,1737.4916,45.55,111.91
2019-08-02,1723.3098,45.21,111.95
2019-08-05,1671.7713,43.95,112.44
2019-08-06,1693.3645,44.32,112.74
2019-08-07,1695.0992,44.48,112.68
2019-08-08,1727.6818,44.99,112.79
2019-08-09,1714.9695,44.71,112.64
2019-08-12,1693.7678,44.2,113.05
2019-08-13,1717.7234,44.71,112.89
2019-08-14,1667.5829,43.46,113.24
2019-08-15,1670.5188,43.62,113.76
2019-08-16,1695.9167,44.16,113.67
2019-08-19,1715.4599,44.45,113.37
2019-08-20,1702.4676,44.3,113.68
2019-08-21,1716.5625,44.7,113.62
2019-08-22,1715.407,44.44,113.32
2019-08-23,1670.7438,43.87,113.78
2019-08-26,1688.4414,44.2,113.73
2019-08-27,1681.1665,44.2,114.09
2019-08-28,1692.3691,44.22,114.1
2019-08-29,1714.4267,44.62,114.03
2019-08-30,1715.2445,44.85,114.13
2019-09-03,1701.978,44.7,113.84
2019-09-04,1720.1235,45.33,114.04
2019-09-05,1742.903,45.7,113.55
2019-09-06,1743.6114,45.83,113.67
2019-09-09,1744.3778,45.95,113.19
2019-09-10,1746.2621,45.99,112.58
2019-09-11,1761.0649,46.32,112.6
2019-09-12,1765.3219,46.59,112.42
2019-09-13,1763.898,46.75,111.75
2019-09-16,1760.6966,46.45,112.05
2019-09-17,1764.5019,46.54,112.22
2019-09-18,1763.7812,46.47,112.35
2019-09-19,1763.2768,46.53,112.51
2019-09-20,1755.3105,46.45,112.92
2019-09-23,1755.214,46.39,112.97
2019-09-24,1738.6765,46.16,113.28
2019-09-25,1750.1915,46.04,112.81
2019-09-26,1744.5312,46.16,113.0
2019-09-27,1733.9999,45.87,113.14
2019-09-30,1742.6953,46.05,113.17
2019-10-01,1720.1188,45.66,113.12
2019-10-02,1691.049,44.83,113.2
2019-10-03,1704.4923,45.19,113.64
2019-10-04,1727.8672,45.55,113.82
2019-10-07,1720.8462,45.37,113.51
2019-10-08,1693.2837,44.92,113.55
2019-10-09,1708.2246,45.28,113.49
2019-10-10,1718.3717,45.66,113.1
2019-10-11,1738.62,46.36,112.73
2019-10-14,1735.8236,46.22,112.92
2019-10-15,1752.9612,46.69,112.55
2019-10-16,1748.8955,46.75,112.75
2019-10-17,1755.153,46.87,112.72
2019-10-18,1748.0666,46.78,112.8
2019-10-21,1760.19,47.14,112.49
2019-10-22,1753.8533,47.05,112.66
2019-10-23,1758.3934,47.16,112.75
2019-10-24,1762.6192,47.3,112.78
2019-10-25,1770.3168,47.35,112.62
2019-10-28,1780.6469,47.6,112.38
2019-10-29,1779.6176,47.48,112.39
2019-10-30,1784.629,47.7,112.71
2019-10-31,1778.2008,47.47,113.15
2019-11-01,1796.7665,47.99,112.93
2019-11-04,1803.436,48.29,112.65
2019-11-05,1801.5076,48.33,112.23
2019-11-06,1801.3518,48.29,112.4
2019-11-07,1806.3178,48.49,111.87
2019-11-08,1811.4459,48.35,111.81
2019-11-11,1808.4795,48.19,111.83
2019-11-12,1811.0501,48.14,111.95
2019-11-13,1811.7633,47.92,112.15
2019-11-14,1813.4032,47.84,112.47
2019-11-15,1827.1067,48.2,112.41
2019-11-18,1827.7111,48.19,112.62
2019-11-19,1827.8889,48.15,112.7
2019-11-20,1821.7456,47.88,112.97
2019-11-21,1817.8786,47.83,112.81
2019-11-22,1821.9857,47.9,112.87
2019-11-25,1837.9156,48.24,112.98
2019-11-26,1842.1824,48.21,113.14
2019-11-27,1850.2211,48.35,113.0
2019-11-29,1842.0474,47.94,112.86
2019-12-02,1825.5308,47.71,112.49
2019-12-03,1814.4063,47.51,113.0
2019-12-04,1825.4817,47.94,112.81
2019-12-05,1827.7606,47.95,112.68
2019-12-06,1844.4393,48.29,112.52
2019-12-09,1838.5703,48.11,112.58
2019-12-10,1836.7263,48.19,112.54
2019-12-11,1841.2487,48.53,112.84
2019-12-12,1856.2826,48.99,112.36
2019-12-13,1855.7476,49.24,112.81
2019-12-16,1869.3116,48.82,112.58
2019-12-17,1870.4795,48.79,112.59
2019-12-18,1870.2904,48.82,112.37
2019-12-19,1878.6526,48.84,112.3
2019-12-20,1887.8241,48.85,112.32
2019-12-23,1889.4734,48.97,112.24
2019-12-24,1889.6344,48.92,112.38
2019-12-26,1898.2389,49.13,112.48
2019-12-27,1897.239,49.22,112.63
2019-12-30,1886.6598,48.92,112.63
2019-12-31,1892.2478,49.12,112.37
2020-01-02,1906.5037,49.72,112.68
2020-01-03,1894.5279,49.08,113.01
2020-01-06,1900.9036,49.2,112.92
2020-01-07,1896.0088,49.1,112.8
2020-01-08,1905.0223,49.23,112.67
2020-01-09,1916.7141,49.36,112.79
2020-01-10,1911.284,49.3,112.98
2020-01-13,1925.2163,49.73,112.91
2020-01-14,1923.6302,49.68,113.01
2020-01-15,1927.3261,49.57,113.18
2020-01-16,1944.2356,49.83,113.18
2020-01-17,1949.866,50.0,113.05
2020-01-21,1944.3265,49.39,113.37
2020-01-22,1945.0382,49.57,113.43
2020-01-23,1947.1347,49.39,113.58
2020-01-24,1929.1172,49.1,113.79
2020-01-27,1899.6203,47.97,114.14
2020-01-28,1918.6595,48.39,114.04
2020-01-29,1916.5287,48.42,114.3
2020-01-30,1922.2523,48.23,114.31
2020-01-31,1888.0318,47.44,114.65
2020-02-03,1903.6315,47.57,114.37
2020-02-04,1933.0795,48.47,113.99
2020-02-05,1952.6694,48.89,113.82
2020-02-06,1957.7709,49.02,113.89
2020-02-07,1946.3543,48.52,114.22
2020-02-10,1960.487,48.66,114.35
2020-02-11,1965.1812,49.0,114.21
2020-02-12,1977.9903,49.36,114.09
2020-02-13,1976.2216,48.93,114.17
2020-02-14,1979.5204,48.91,114.29
2020-02-18,1974.665,48.58,114.44
2020-02-19,1984.2588,48.83,114.41
2020-02-20,1978.5459,48.43,114.67
2020-02-21,1957.6374,48.18,114.9
2020-02-24,1892.9976,46.4,115.27
2020-02-25,1834.5854,45.73,115.47
2020-02-26,1824.7381,45.88,115.35
2020-02-27,1745.7065,44.55,115.37
2020-02-28,1730.3131,44.28,116.22
2020-03-02,1805.714,44.99,115.94
2020-03-03,1756.9556,44.7,116.73
2020-03-04,1828.1338,45.76,116.64
2020-03-05,1766.3697,44.67,117.0
2020-03-06,1735.0133,44.02,117.86
2020-03-09,1598.8518,40.5,117.71
2020-03-10,1674.5741,42.1,116.38
2020-03-11,1589.4903,40.0,114.72
2020-03-12,1435.9408,35.55,110.13
2020-03-13,1564.6589,37.9,111.86
2020-03-16,1371.973,33.75,113.73
2020-03-17,1451.4075,35.57,110.79
2020-03-18,1366.6202,33.17,106.57
2020-03-19,1382.8431,33.67,108.95
2020-03-20,1324.7994,33.42,110.03
2020-03-23,1288.0432,32.8,112.64
2020-03-24,1409.8774,35.55,113.57
2020-03-25,1429.247,36.98,114.73
