Date,.RUA,ACWX.O,.SPCBMICUSRE,AGG,.MERH0A0,.BCOM
2016-01-25,1099.6792,35.99,285.537,108.78,974.93,74.4959
2016-01-26,1116.5008,36.64,291.861,108.92,976.16,75.499
2016-01-27,1103.7465,36.435,286.101,108.94,977.872,76.1198
2016-01-28,1108.2155,36.63,283.802,109.03,980.281,76.1049
2016-01-29,1136.8369,37.41,289.535,109.35,983.503,77.2234
2016-01-31,,,,,983.708,
2016-02-01,1136.4644,37.28,289.89,108.99,981.843,75.9526
2016-02-02,1114.2165,36.37,286.977,109.32,976.898,74.85
2016-02-03,1119.7081,36.81,289.259,109.31,974.699,76.2718
2016-02-04,1122.4588,36.94,289.369,109.42,975.8,76.1419
2016-02-05,1099.559,36.47,283.874,109.32,972.652,75.5965
2016-02-08,1082.2349,35.79,276.103,109.74,960.746,75.5048
2016-02-09,1080.6087,35.33,270.897,109.73,955.894,74.0028
2016-02-10,1080.8079,35.36,272.547,110.0,958.849,73.916
2016-02-11,1067.3401,34.87,268.818,110.07,948.124,73.9578
2016-02-12,1088.2583,35.42,271.589,109.77,953.438,75.4389
2016-02-15,,,271.589,,,
2016-02-16,1107.6222,36.16,276.496,109.5,958.721,74.7166
2016-02-17,1126.2843,36.83,278.985,109.44,966.3,76.0288
2016-02-18,1121.0231,36.71,281.56,109.77,970.35,75.7455
2016-02-19,1121.4404,36.59,283.067,109.79,967.921,75.1058
2016-02-22,1137.6051,37.08,285.88,109.82,972.82,75.9732
2016-02-23,1123.9902,36.44,285.081,109.84,972.831,75.1753
2016-02-24,1129.6293,36.4,284.776,109.88,970.254,75.7747
2016-02-25,1142.4033,36.78,290.566,110.16,975.734,75.7443
2016-02-26,1141.8331,36.64,288.751,109.96,982.654,75.4617
2016-02-29,1133.5618,36.49,287.879,110.09,988.283,75.9463
2016-03-01,1160.0311,37.55,296.05,109.54,996.563,76.0847
2016-03-02,1165.8924,37.85,298.487,109.42,1002.742,76.4606
2016-03-03,1171.4278,38.24,299.527,109.55,1005.983,76.8692
2016-03-04,1175.8238,38.63,299.452,109.38,1012.996,78.3828
2016-03-07,1178.2474,38.63,300.602,109.35,1016.255,79.296
2016-03-08,1162.8008,38.19,297.516,109.62,1015.32,78.4241
2016-03-09,1168.6145,38.39,299.148,109.57,1013.504,79.4445
2016-03-10,1167.5969,38.34,297.693,109.62,1016.812,79.3796
2016-03-11,1187.7879,39.3,304.467,109.42,1024.684,79.9471
2016-03-14,1185.9347,39.19,304.313,109.48,1027.385,79.4295
2016-03-15,1181.6418,38.72,304.347,109.38,1024.147,78.8207
2016-03-16,1189.0291,39.21,307.819,109.85,1022.887,79.5999
2016-03-17,1198.0189,39.67,312.369,110.08,1029.416,81.2888
2016-03-18,1203.8407,39.59,310.982,110.17,1035.487,80.7557
2016-03-21,1204.8119,39.57,307.993,109.93,1037.17,80.7885
2016-03-22,1204.0517,39.48,307.94,109.86,1036.0,81.2301
2016-03-23,1194.18,38.99,306.078,110.1,1034.499,79.5757
2016-03-24,1194.2663,38.79,306.252,110.11,1028.347,79.2517
2016-03-28,1195.0144,39.0,309.053,110.19,1027.484,79.4835
2016-03-29,1207.7469,39.44,315.165,110.52,1024.352,79.3072
2016-03-30,1212.4376,39.8,314.171,110.48,1029.363,78.9293
2016-03-31,1211.1737,39.48,316.154,110.825,1031.969,78.8272
2016-04-01,1218.2912,39.15,315.577,110.51,1031.837,77.9417
2016-04-04,1213.5198,38.97,315.034,110.62,1033.67,77.1817
2016-04-05,1201.2987,38.22,313.206,110.77,1031.056,76.9725
2016-04-06,1214.2271,38.78,313.904,110.75,1034.47,77.6481
2016-04-07,1199.4367,38.22,311.823,110.99,1033.814,77.4519
2016-04-08,1203.1631,38.97,313.795,110.88,1036.629,79.0288
2016-04-11,1199.8233,39.06,312.959,110.96,1038.939,79.2825
2016-04-12,1211.3808,39.7,315.384,110.78,1042.692,80.8911
2016-04-13,1225.5261,40.33,313.989,110.83,1049.913,81.2446
2016-04-14,1225.3432,40.36,312.107,110.64,1052.767,80.6462
2016-04-15,1224.8157,40.25,314.471,110.95,1052.997,80.3927
2016-04-18,1232.5618,40.56,315.946,110.94,1053.095,80.6782
2016-04-19,1236.2969,41.235,316.205,110.93,1059.776,82.6543
2016-04-20,1237.4644,41.2,310.686,110.66,1064.317,84.1773
2016-04-21,1231.0137,40.96,305.015,110.51,1065.128,83.588
2016-04-22,1232.8082,40.93,308.271,110.52,1064.873,83.0537
2016-04-25,1229.7058,40.72,311.05,110.4,1063.942,82.8806
2016-04-26,1233.4346,40.9,312.158,110.35,1065.584,83.8387
2016-04-27,1235.7495,40.99,311.478,110.68,1068.682,84.309
2016-04-28,1223.863,40.6,310.835,110.9,1073.39,84.8377
2016-04-29,1217.3652,40.48,307.714,110.89,1072.958,85.5205
2016-04-30,,,,,1073.204,
2016-05-02,1226.9422,40.74,312.986,110.605,1073.461,84.72
2016-05-03,1214.8073,39.92,313.285,110.81,1069.675,83.5775
2016-05-04,1207.3602,39.46,318.018,110.86,1067.387,83.3537
2016-05-05,1206.3633,39.41,318.921,111.14,1067.141,82.7066
2016-05-06,1210.5469,39.47,322.282,110.97,1063.639,83.393
2016-05-09,1211.615,39.29,325.61,111.04,1063.415,81.7576
2016-05-10,1226.511,39.9,325.63,111.09,1065.786,83.3606
2016-05-11,1214.5149,39.63,318.178,111.09,1068.836,84.7138
2016-05-12,1213.3974,39.62,320.174,110.99,1069.384,84.7504
2016-05-13,1203.5308,39.1,316.899,111.2,1068.564,84.4663
2016-05-16,1215.5627,39.6,320.05,111.01,1071.017,85.1403
2016-05-17,1203.742,39.33,313.903,110.86,1072.441,85.7167
2016-05-18,1204.1444,39.23,309.116,110.4,1072.238,85.3994
2016-05-19,1199.1528,38.97,305.534,110.47,1067.962,84.6832
2016-05-20,1208.081,39.27,308.059,110.54,1071.086,84.8666
2016-05-23,1205.6744,39.17,307.869,110.52,1072.226,84.3763
2016-05-24,1222.9024,39.67,311.435,110.46,1074.978,84.1733
2016-05-25,1231.3444,40.08,311.354,110.48,1078.017,85.1889
2016-05-26,1230.6993,40.18,312.011,110.65,1079.42,85.354
2016-05-27,1236.6203,40.12,313.531,110.63,1079.575,85.4675
2016-05-30,,,313.531,,1080.179,
2016-05-31,1236.2234,39.99,313.675,110.7,1080.948,85.3383
2016-06-01,1238.5586,40.0,313.833,110.42,1078.799,85.9085
2016-06-02,1242.9711,40.06,315.217,110.7,1080.071,86.7062
2016-06-03,1238.82,40.4,316.431,111.3,1081.372,87.1411
2016-06-06,1245.7257,40.69,313.865,111.15,1085.453,88.1137
2016-06-07,1247.6821,41.03,315.575,111.25,1089.433,88.2886
2016-06-08,1252.1958,41.17,317.685,111.29,1093.799,89.9368
2016-06-09,1249.2686,40.68,318.392,111.37,1093.689,89.8772
2016-06-10,1236.3854,39.57,316.982,111.52,1090.817,88.9427
2016-06-13,1226.1061,39.01,316.685,111.61,1088.439,89.0837
2016-06-14,1223.5477,38.52,315.8,111.56,1082.655,88.7731
2016-06-15,1222.1776,38.79,318.761,111.8,1084.386,88.4692
2016-06-16,1225.0889,38.79,320.557,111.87,1079.688,87.2339
2016-06-17,1221.5732,39.09,320.26,111.79,1082.918,88.7212
2016-06-20,1229.7103,39.97,320.343,111.48,1090.469,89.4538
2016-06-21,1232.0705,40.26,321.767,111.4,1090.076,88.5833
2016-06-22,1229.6394,39.55,321.083,111.47,1092.697,88.0189
2016-06-23,1247.1042,40.57,322.702,111.28,1096.349,88.3454
2016-06-24,1201.6227,37.45,319.913,111.86,1084.374,86.9557
2016-06-27,1177.3476,36.79,320.229,112.33,1078.123,86.6558
2016-06-28,1198.4482,37.78,326.402,112.47,1081.062,88.3016
2016-06-29,1219.6117,38.49,330.331,112.39,1089.277,89.2984
2016-06-30,1236.6232,38.96,333.671,112.615,1092.664,88.8423
2016-07-01,1239.5197,39.09,333.942,112.65,1096.837,89.6788
2016-07-04,,,333.942,,1097.457,
2016-07-05,1229.7498,38.38,337.363,112.95,1098.191,87.4282
2016-07-06,1236.4733,38.33,336.212,113.16,1098.135,87.5272
2016-07-07,1236.1203,38.2,332.596,113.08,1102.771,85.5334
2016-07-08,1255.971,38.77,337.894,113.25,1108.318,86.4023
2016-07-11,1261.194,39.29,340.286,112.95,1115.461,86.0815
2016-07-12,1270.731,39.81,340.27,112.61,1121.689,87.4889
2016-07-13,1270.1537,39.79,341.939,112.77,1118.937,86.9767
2016-07-14,1276.0345,40.17,339.024,112.67,1121.681,87.1196
2016-07-15,1275.3312,39.98,339.121,112.26,1121.389,86.6984
2016-07-18,1278.3094,40.14,339.985,112.32,1121.628,86.5266
2016-07-19,1275.8943,39.77,341.782,112.51,1121.899,85.7484
2016-07-20,1281.9669,40.08,341.694,112.41,1123.338,85.1563
2016-07-21,1277.2584,39.96,342.551,112.51,1124.406,84.952
2016-07-22,1283.5713,40.05,345.474,112.53,1124.661,84.6352
2016-07-25,1279.7893,39.9,345.065,112.4,1124.914,83.9236
2016-07-26,1281.286,40.09,343.374,112.4,1122.697,83.7215
2016-07-27,1279.6074,40.2,340.397,112.73,1122.196,83.127
2016-07-28,1281.7755,40.2,343.419,112.72,1121.027,83.3984
2016-07-29,1284.268,40.58,348.0,113.02,1120.05,84.2809
2016-07-31,,,,,1120.262,
2016-08-01,1282.4608,40.34,349.03,112.55,1119.728,82.8974
2016-08-02,1273.0062,40.16,343.241,112.22,1117.512,82.7299
2016-08-03,1277.972,40.11,341.31,112.34,1118.136,83.5472
2016-08-04,1278.3697,40.34,339.809,112.55,1122.523,83.9078
2016-08-05,1289.5966,40.56,339.926,112.17,1126.164,83.8543
2016-08-08,1288.5709,40.7,340.484,112.24,1129.029,84.3172
2016-08-09,1289.301,41.05,342.178,112.53,1132.987,83.7521
2016-08-10,1285.1326,41.14,341.83,112.66,1133.834,83.2293
2016-08-11,1291.0233,41.49,337.772,112.36,1134.281,83.9743
2016-08-12,1290.1718,41.37,339.19,112.63,1135.34,84.0555
2016-08-15,1294.988,41.59,338.639,112.43,1137.816,85.2385
2016-08-16,1287.1046,41.49,334.636,112.36,1139.485,85.7227
2016-08-17,1288.5106,41.46,335.832,112.57,1139.786,85.8719
2016-08-18,1292.2743,41.66,334.849,112.73,1140.973,86.7407
2016-08-19,1290.5923,41.37,332.597,112.48,1141.131,86.2364
2016-08-22,1290.4396,41.29,334.174,112.65,1141.534,85.6704
2016-08-23,1293.824,41.4,334.429,112.68,1143.328,86.0734
2016-08-24,1286.3119,41.3,332.72,112.64,1143.739,85.0698
2016-08-25,1285.33,41.21,334.375,112.52,1143.46,85.0535
2016-08-26,1283.0335,40.93,331.04,112.34,1144.111,84.9846
2016-08-29,1289.8502,41.115,334.346,112.65,1144.868,84.4593
2016-08-30,1287.7753,41.05,333.73,112.59,1145.96,83.6551
2016-08-31,1284.4798,40.87,334.028,112.57,1145.215,82.7727
2016-09-01,1284.717,41.15,333.232,112.46,1144.544,82.1007
2016-09-02,1291.2202,41.67,336.027,112.31,1145.366,82.9889
2016-09-05,,,336.027,,,
2016-09-06,1294.7617,42.08,338.329,112.55,1147.754,83.3865
2016-09-07,1295.7311,42.06,340.534,112.61,1148.757,83.9304
2016-09-08,1292.7191,41.93,336.157,112.22,1149.36,85.1478
2016-09-09,1259.9409,41.01,322.885,111.73,1144.928,84.0242
2016-09-12,1277.9983,41.31,326.576,111.82,1142.511,84.0834
2016-09-13,1258.2869,40.45,317.934,111.51,1138.972,83.0196
2016-09-14,1257.5012,40.46,319.16,111.65,1138.65,82.6722
2016-09-15,1270.4035,40.86,320.223,111.72,1138.883,83.0829
2016-09-16,1265.8681,40.38,320.344,111.8,1137.61,83.2357
2016-09-19,1267.0929,40.64,323.232,111.71,1139.09,83.6063
2016-09-20,1266.6836,40.81,322.994,111.75,1139.65,84.2876
2016-09-21,1280.8528,41.59,327.076,112.03,1141.313,84.9081
2016-09-22,1290.5091,42.0,333.087,112.26,1147.629,85.5084
2016-09-23,1283.0749,41.58,333.835,112.23,1147.868,84.3221
2016-09-26,1272.3102,41.12,334.608,112.37,1146.902,84.8615
2016-09-27,1279.6447,41.37,331.064,112.51,1146.527,84.1435
2016-09-28,1286.9021,41.73,333.222,112.54,1148.336,85.1424
2016-09-29,1274.2819,41.21,328.459,112.54,1150.943,85.2238
2016-09-30,1284.6034,41.48,326.29,112.42,1152.624,85.342
2016-10-03,1280.2535,41.45,320.233,112.09,1153.904,85.6046
2016-10-04,1273.8972,41.3,315.583,111.71,1155.205,85.1508
2016-10-05,1279.5981,41.6,309.061,111.56,1156.715,85.7159
2016-10-06,1279.4298,41.43,309.041,111.56,1157.386,85.5129
2016-10-07,1274.6019,41.21,308.512,111.58,1157.754,85.6414
2016-10-10,1281.3123,41.43,310.444,111.53,1158.373,86.7571
2016-10-11,1264.6145,40.78,307.309,111.36,1158.301,86.1764
2016-10-12,1265.8834,40.71,310.738,111.4,1157.877,85.649
2016-10-13,1261.3969,40.55,313.072,111.56,1156.607,86.2813
2016-10-14,1261.0939,40.57,311.761,111.37,1158.653,86.3405
2016-10-17,1257.5555,40.45,312.365,111.56,1159.325,86.3877
2016-10-18,1265.3224,41.01,314.328,111.74,1161.864,86.5539
2016-10-19,1268.5677,41.15,314.965,111.8,1164.429,86.8947
2016-10-20,1266.4741,41.12,314.177,111.76,1165.903,86.0215
2016-10-21,1266.2379,41.08,312.936,111.83,1165.758,86.1053
2016-10-24,1272.4276,41.105,313.867,111.66,1167.057,86.1501
2016-10-25,1266.563,41.07,313.052,111.66,1167.118,86.0107
2016-10-26,1263.2942,40.81,308.971,111.44,1164.357,85.5405
2016-10-27,1258.0338,40.73,300.851,111.16,1162.035,86.2162
2016-10-28,1254.6563,40.71,301.627,111.16,1159.677,85.9119
2016-10-31,1255.4189,40.75,306.763,111.3,1156.226,84.9011
2016-11-01,1246.3146,40.59,299.911,111.03,1151.57,84.5133
2016-11-02,1236.9938,40.24,295.426,111.16,1147.739,83.8889
2016-11-03,1231.618,40.19,293.561,111.01,1147.788,83.6054
2016-11-04,1230.7302,39.82,295.614,111.24,1146.557,83.2943
2016-11-07,1258.0058,40.66,300.538,111.11,1152.728,83.8224
2016-11-08,1262.5431,40.71,301.995,110.93,1152.311,83.7814
2016-11-09,1278.8767,40.47,297.277,109.9,1149.258,83.9087
2016-11-10,1282.3708,40.12,292.581,109.45,1146.018,83.84
2016-11-11,1283.9392,39.79,294.72,109.25,1146.225,82.3754
2016-11-14,1286.6819,39.53,301.43,108.81,1135.516,82.3429
2016-11-15,1295.7163,39.87,298.426,108.89,1141.485,83.279
2016-11-16,1293.9447,39.5,297.887,109.13,1141.996,82.7663
2016-11-17,1300.4171,39.74,294.748,108.72,1143.927,82.7271
2016-11-18,1298.2052,39.39,295.404,108.37,1142.247,83.022
2016-11-21,1307.6057,39.75,294.801,108.46,1144.436,84.8851
2016-11-22,1311.4245,39.93,299.766,108.56,1148.266,85.1386
2016-11-23,1313.4404,39.75,298.702,108.18,1148.578,85.3577
2016-11-24,,,298.702,,,
2016-11-25,1318.5548,39.9,300.302,108.17,1148.912,85.0319
2016-11-28,1310.3116,39.77,301.684,108.55,1150.538,86.066
2016-11-29,1311.7419,39.94,304.447,108.67,1149.872,84.2773
2016-11-30,1308.2921,39.92,301.149,108.24,1151.666,86.0015
2016-12-01,1303.0673,39.74,296.588,107.68,1151.777,86.9186
2016-12-02,1303.5808,39.83,299.735,108.02,1152.537,87.0416
2016-12-05,1312.9626,40.17,302.125,108.11,1155.239,88.3476
2016-12-06,1318.9686,40.41,303.876,108.09,1158.84,88.0266
2016-12-07,1335.4582,40.97,310.118,108.37,1163.625,87.4726
2016-12-08,1340.4779,41.01,311.893,108.17,1165.359,87.5661
2016-12-09,1346.9522,41.09,311.383,107.84,1167.397,88.1431
2016-12-12,1343.5846,40.96,313.149,107.74,1169.311,88.1761
2016-12-13,1351.1615,41.38,312.948,107.88,1170.955,87.9224
2016-12-14,1339.3291,40.66,305.721,107.29,1170.955,87.6267
2016-12-15,1344.7863,40.595,303.846,107.16,1166.259,86.8356
2016-12-16,1342.686,40.52,308.795,107.23,1165.843,87.1333
2016-12-19,1345.8702,40.44,312.012,107.51,1167.062,86.5687
2016-12-20,1351.5033,40.59,312.516,107.41,1167.69,86.1569
2016-12-21,1347.6365,40.19,307.81,107.64,1168.89,86.4032
2016-12-22,1343.7722,39.97,307.324,107.39,1169.794,86.3305
2016-12-23,1346.2809,40.09,308.024,107.42,1170.797,86.291
2016-12-26,,,308.024,,,
2016-12-27,1349.6237,40.07,308.56,107.34,1172.39,87.5987
2016-12-28,1337.7047,39.99,305.896,107.51,1173.15,87.7524
2016-12-29,1337.6869,40.26,309.442,107.84,1173.806,87.6672
2016-12-30,1331.7175,40.27,313.264,108.06,1174.307,87.5144
2016-12-31,,,,,1174.319,
2017-01-02,,,313.264,,,
2017-01-03,1342.6869,40.49,314.407,108.17,1177.471,86.0673
2017-01-04,1352.9766,40.94,319.121,108.2,1181.768,87.1718
2017-01-05,1350.3059,41.29,320.097,108.65,1184.474,87.5294
2017-01-06,1354.052,41.12,319.942,108.29,1185.209,87.3673
2017-01-09,1348.7437,41.06,316.82,108.47,1185.75,86.3434
2017-01-10,1350.4296,41.17,314.055,108.44,1187.019,86.8542
2017-01-11,1354.04,41.46,312.023,108.57,1186.428,87.2102
2017-01-12,1350.3045,41.48,313.549,108.61,1186.108,88.4857
2017-01-13,1353.8988,41.61,313.1,108.42,1186.931,88.5432
2017-01-16,,,313.1,,1187.557,
2017-01-17,1348.1168,41.53,315.545,108.79,1187.54,88.9487
2017-01-18,1351.189,41.32,315.994,108.32,1187.073,88.3839
2017-01-19,1345.5792,41.24,312.502,108.04,1185.959,88.1579
2017-01-20,1350.1026,41.42,314.843,108.08,1185.285,88.376
2017-01-23,1346.5914,41.6,317.491,108.38,1185.169,88.5958
2017-01-24,1357.1291,41.78,317.434,108.21,1186.442,88.7502
2017-01-25,1367.9872,42.2,315.347,107.92,1189.11,88.3675
2017-01-26,1366.3661,42.06,314.708,107.99,1190.129,88.2692
2017-01-27,1364.4874,42.01,311.316,108.08,1191.115,87.977
2017-01-30,1355.2013,41.71,309.22,108.03,1190.47,87.0293
2017-01-31,1355.4728,41.81,311.717,108.29,1190.088,87.5922
2017-02-01,1355.5324,41.98,307.757,107.92,1191.499,88.5422
2017-02-02,1356.1834,41.99,311.36,107.98,1192.623,88.3999
2017-02-03,1367.2908,42.15,313.116,108.01,1195.366,87.9428
2017-02-06,1363.7489,41.91,312.523,108.32,1196.463,87.83
2017-02-07,1363.3012,41.83,311.411,108.43,1196.824,87.8624
2017-02-08,1364.1175,41.99,313.982,108.74,1195.56,88.4178
2017-02-09,1373.2471,42.14,314.562,108.48,1195.665,88.5273
2017-02-10,1378.5754,42.32,316.718,108.46,1196.576,89.3574
2017-02-13,1385.2656,42.48,316.93,108.3,1198.027,88.6376
2017-02-14,1390.6303,42.45,315.181,108.06,1198.615,88.6259
2017-02-15,1397.4305,42.66,313.966,107.89,1199.26,89.0138
2017-02-16,1395.7852,42.72,315.983,108.12,1199.262,88.4806
2017-02-17,1398.0377,42.59,316.712,108.36,1198.939,88.1104
2017-02-20,,,316.712,,,
2017-02-21,1406.777,42.78,320.968,108.35,1202.005,87.8646
2017-02-22,1404.5471,42.82,319.853,108.42,1203.708,87.5519
2017-02-23,1403.6517,42.87,321.66,108.6,1205.602,87.3723
2017-02-24,1405.6002,42.54,323.099,109.0,1205.734,87.4836
2017-02-27,1408.5747,42.47,324.936,108.8,1207.584,87.0995
2017-02-28,1402.828,42.29,322.61,108.77,1208.659,87.7388
2017-03-01,1422.3276,42.82,321.39,108.04,1211.779,88.324
2017-03-02,1412.7588,42.45,319.695,107.84,1211.21,86.9865
2017-03-03,1413.5477,42.7,318.298,107.92,1209.549,87.1899
2017-03-06,1408.1321,42.58,316.527,107.87,1207.402,87.1109
2017-03-07,1403.2522,42.455,315.101,107.73,1203.76,86.3515
2017-03-08,1399.3424,42.23,309.379,107.47,1199.635,85.2905
2017-03-09,1399.3689,42.27,304.184,107.14,1194.144,84.5785
2017-03-10,1404.0432,42.63,303.184,107.3,1194.745,84.2675
2017-03-13,1405.1425,42.91,303.384,107.12,1192.128,84.3691
2017-03-14,1400.0851,42.6,303.064,107.16,1187.239,83.9026
2017-03-15,1412.9517,43.3,309.67,107.78,1192.009,84.5137
2017-03-16,1411.3693,43.54,309.14,107.66,1197.608,84.8731
2017-03-17,1410.3806,43.57,310.505,107.89,1197.428,85.1449
2017-03-20,1406.8315,43.63,309.753,108.05,1196.505,85.1073
2017-03-21,1386.8952,43.33,308.657,108.27,1194.701,84.9241
2017-03-22,1389.2048,43.4,308.478,108.42,1190.976,84.6604
2017-03-23,1388.797,43.49,310.705,108.45,1192.879,84.5893
2017-03-24,1387.9562,43.62,310.452,108.36,1194.949,84.5258
2017-03-27,1386.9804,43.71,307.7,108.62,1193.929,84.3323
2017-03-28,1397.1376,43.85,309.053,108.37,1197.177,84.9059
2017-03-29,1399.0934,43.92,309.531,108.61,1201.547,85.4023
2017-03-30,1403.7404,43.78,310.178,108.41,1205.04,85.3488
2017-03-31,1401.5005,43.62,311.92,108.49,1206.123,85.3508
2017-04-03,1397.6533,43.65,312.513,108.67,1206.452,84.7405
2017-04-04,1398.2177,43.65,312.567,108.57,1206.314,85.2934
2017-04-05,1392.4631,43.47,312.892,108.69,1208.756,85.6223
2017-04-06,1396.6532,43.46,314.579,108.68,1208.662,85.7491
2017-04-07,1395.6257,43.43,314.91,108.44,1209.597,85.8354
2017-04-10,1397.0426,43.37,317.211,108.58,1210.691,85.9032
2017-04-11,1396.5011,43.54,319.458,108.89,1210.238,86.0014
2017-04-12,1389.6922,43.54,318.818,109.13,1209.596,85.8823
2017-04-13,1379.7719,43.24,318.031,109.27,1209.398,86.2988
2017-04-14,,,318.031,,,
2017-04-17,1392.1622,43.59,321.962,109.21,1209.584,86.0495
2017-04-18,1388.7875,43.3,322.873,109.65,1209.097,85.3535
2017-04-19,1387.4259,43.11,322.172,109.48,1210.546,84.635
2017-04-20,1398.467,43.51,322.27,109.31,1210.814,84.4451
2017-04-21,1394.2884,43.52,320.949,109.34,1211.599,83.9044
2017-04-24,1409.4613,44.44,317.412,109.18,1214.693,83.7173
2017-04-25,1418.397,44.72,318.828,108.82,1216.398,84.0281
2017-04-26,1418.6768,44.57,315.891,108.96,1217.883,83.8908
2017-04-27,1419.3765,44.565,314.988,109.06,1218.019,83.617
2017-04-28,1414.8433,44.56,311.448,109.25,1219.367,84.0128
2017-04-30,,,,,1219.789,
2017-05-01,1417.906,44.74,313.4,108.73,1219.937,84.2066
2017-05-02,1418.5208,44.94,312.777,108.88,1221.049,83.85
2017-05-03,1415.5127,44.765,308.432,108.77,1221.138,83.7349
2017-05-04,1415.5376,44.96,306.742,108.68,1218.298,82.2104
2017-05-05,1422.2783,45.44,309.234,108.7,1217.614,82.6787
2017-05-08,1421.3167,45.19,307.179,108.49,1218.31,82.2704
2017-05-09,1420.1363,45.22,305.45,108.5,1219.54,82.0331
2017-05-10,1422.4635,45.35,307.987,108.53,1220.513,82.7642
2017-05-11,1418.4892,45.3,306.316,108.52,1221.408,83.1253
2017-05-12,1415.749,45.5,305.029,108.92,1221.885,83.4839
2017-05-15,1423.1156,45.79,305.771,108.88,1223.951,83.5781
2017-05-16,1422.1481,46.02,303.532,109.02,1224.939,83.4973
2017-05-17,1395.279,45.44,304.688,109.58,1223.551,83.9752
2017-05-18,1400.3363,45.34,306.726,109.52,1222.351,83.4204
2017-05-19,1409.9003,45.93,308.541,109.52,1225.276,84.7155
2017-05-22,1417.5388,46.05,309.285,109.45,1227.068,85.259
2017-05-23,1420.0572,46.0,309.721,109.24,1228.22,84.7047
2017-05-24,1423.5782,46.09,311.942,109.43,1228.783,84.4665
2017-05-25,1429.1513,46.125,311.839,109.48,1229.535,83.7059
2017-05-26,1429.3802,46.06,309.603,109.44,1229.328,84.0062
2017-05-29,,,309.603,,1229.965,
2017-05-30,1426.5064,45.99,307.718,109.65,1230.627,83.2049
2017-05-31,1426.0976,45.93,307.996,109.76,1230.684,82.8292
2017-06-01,1439.0508,46.42,309.704,109.48,1232.082,82.4643
2017-06-02,1444.5294,46.665,312.621,109.84,1233.327,82.3265
2017-06-05,1441.7754,46.5,311.315,109.67,1233.9,82.0008
2017-06-06,1437.821,46.4,309.79,109.89,1233.784,82.478
2017-06-07,1439.7926,46.37,311.898,109.76,1232.598,81.9603
2017-06-08,1441.9484,46.38,311.356,109.65,1231.39,82.176
2017-06-09,1441.2524,46.18,313.618,109.56,1232.185,82.4213
2017-06-12,1439.9721,46.03,316.499,109.56,1233.161,81.5908
2017-06-13,1446.9947,46.35,316.844,109.59,1234.587,81.6144
2017-06-14,1444.7376,46.3,,109.94,1235.066,80.8905
2017-06-15,1440.942,45.83,318.849,109.87,1233.447,80.9162
2017-06-16,1440.8468,46.16,318.163,109.94,1232.553,81.2691
2017-06-19,1452.8225,46.4,318.153,109.79,1233.71,80.7188
2017-06-20,1442.3331,45.29,317.354,109.96,1230.953,80.1295
2017-06-21,1440.9918,45.29,316.335,109.98,1227.98,79.6311
2017-06-22,1441.0893,45.385,316.454,110.03,1227.47,79.3575
2017-06-23,1444.5511,45.5,318.02,110.05,1228.335,79.6382
2017-06-26,1445.5216,45.66,320.018,110.15,1230.206,79.8687
2017-06-27,1433.4444,45.59,317.24,109.82,1231.164,80.418
